DISBMONTH,LOAN_NUMBER,CD_SEGMENT,PRODUCT_CODE,ETC_NTC,PAYMENT_TYPE,CUST_PINCODE,CUST_STATE,MANUFACTURE_CODE,TENUR,ADVANCE_EMI_COUNT,EMI,LTV,ASSET_COST,ACTUAL_LOAN_AMOUNT,DOWN_PAYMENT,PAYNIMO_STATUS,QUALIFICATION,GENDER,MARITALSTATUS,CUST_AGE,EMP_GRP,MATCH_SCORE,TOTAL_NO_LV_TRADELINES,BUREAU_VINTAGE_IN_MONTHS,NO_TRADELINES_OPENED_LAST_3M,TOTAL_NO_LV_CD,TIME_SINCE_FIRST_CD_MONTHS,NO_CD_OPENED_LAST_3M,TOTAL_NO_LV_CC,NO_CC_OPENED_LAST_3M,TOTAL_NO_LV_PLBL,TOTAL_NO_LV_AL,TOTAL_NO_LV_TW,TOTAL_NO_LV_TL,TOTAL_NO_LV_SEC,TOTAL_NO_SEC_OPENED_LAST_3M,TOTAL_NO_LV_UNSEC,TOTAL_NO_UNSEC_OPENED_LAST_3M,TOTAL_NO_ENQ,TOTAL_NO_ENQ_LAST_3M,TOTAL_NO_ENQ_CD,TOTAL_NO_ENQ_CD_LAST_3M,TOTAL_NO_ENQ_SEC,TOTAL_NO_ENQ_SEC_LAST_3M,TOTAL_NO_ENQ_UNSEC,TOTAL_NO_ENQ_UNSEC_LAST_3M,BUREAU_SCORE,TARGET_VARIABLE
30-11-2022,2420,MOBILE,MOBILE,ETC,ADM,524403,AP,VIVO,8,2,2995,71.47,20999,17963,6625,VALID,GRADUATE,M,Single,25,1.SAL,,1,6,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,761,0
30-11-2022,2421,MOBILE,MOBILE,ETC,ADM,518220,AP,VIVO,8,2,2824,74.32,21990,16942,6949,VALID,12TH,M,Married,29,1.SAL,,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,737,0
30-11-2022,2422,MOBILE,MOBILE,NTC,ADM,515865,AP,VIVO,8,2,2137,74.08,16490,12816,5027,VALID,GRADUATE,M,Single,23,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2423,MOBILE,MOBILE,ETC,ADM,515701,AP,OPPO,8,2,3900,74,29999,23399,8507,VALID,OTHERS,M,Married,52,2.SEMP,,1,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0
30-11-2022,2424,MOBILE,MOBILE,ETC,ACH,518196,AP,VIVO,8,2,2017,72.18,14499,12091,4669,VALID,SSC,M,Married,55,2.SEMP,,1,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0
30-11-2022,2425,MOBILE,MOBILE,ETC,ACH,524201,AP,VIVO,10,2,3660,79.67,35999,29279,7955,VALID,SSC,M,Married,30,2.SEMP,,1,57,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4,2,0,0,0,0,4,2,722,0
30-11-2022,2426,MOBILE,MOBILE,NTC,ENCH,524306,AP,VIVO,8,2,2388,74.18,18499,14323,5529,VALID,GRADUATE,M,Married,28,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2427,MOBILE,MOBILE,ETC,ADM,524315,AP,OPPO,10,1,1760,88.27,14999,14921,1996,VALID,SSC,F,Married,42,2.SEMP,,3,14,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,747,0
30-11-2022,2428,MOBILE,MOBILE,NTC,ADM,516150,AP,VIVO,8,2,2824,74.32,21990,16942,7067,VALID,GRADUATE,M,Married,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,3,1,-1,0
30-11-2022,2429,MOBILE,MOBILE,ETC,ENCH,518225,AP,VIVO,10,3,2559,69.28,24990,17913,8312,VALID,12TH,M,Single,23,2.SEMP,,4,12,4,1,12,1,0,0,2,0,0,0,1,1,3,3,5,2,2,1,0,0,5,2,776,0
30-11-2022,2430,MOBILE,MOBILE,ETC,ADM,518112,AP,OPPO,10,1,1900,78.33,17999,16117,4136,VALID,SSC,M,Single,36,2.SEMP,,4,94,1,2,43,1,0,0,1,0,1,0,1,0,2,1,6,1,5,1,1,0,5,1,738,0
30-11-2022,2431,MOBILE,MOBILE,ETC,ENCH,516434,AP,VIVO,10,1,1877,88.27,15999,15916,2113,VALID,12TH,F,Married,44,2.SEMP,,7,58,4,0,0,0,1,1,5,0,0,0,1,1,4,1,16,12,2,0,0,0,16,12,722,0
30-11-2022,2432,MOBILE,MOBILE,ETC,ENCH,516216,AP,VIVO,8,2,2295,72.18,16499,13759,5225,VALID,SSC,M,Married,28,2.SEMP,,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,735,0
30-11-2022,2433,MOBILE,MOBILE,NTC,ENCH,518422,AP,SAMSUNG,8,2,3025,73.7,23000,18150,6803,VALID,SSC,F,Single,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2434,MOBILE,MOBILE,ETC,ADM,517551,AP,OPPO,7,1,4372,85.43,29999,26227,5079,VALID,UNDER GRADUATE,M,Single,22,1.SAL,,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,5,4,0,0,6,5,732,0
30-11-2022,2435,MOBILE,MOBILE,NTC,ADM,515591,AP,VIVO,10,3,1970,68.05,18499,13789,6663,VALID,12TH,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,3,0,-1,0
30-11-2022,2436,MOBILE,MOBILE,NTC,ADM,516228,AP,VIVO,10,3,1770,67.82,16499,12389,6507,VALID,GRADUATE,M,Single,21,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2437,MOBILE,MOBILE,ETC,ENCH,517101,AP,VIVO,8,2,2063,74.99,16499,12373,5205,VALID,GRADUATE,M,Married,26,1.SAL,,4,72,3,1,47,1,0,0,3,0,0,0,0,0,3,3,25,11,8,3,0,0,23,11,805,0
30-11-2022,2438,MOBILE,MOBILE,ETC,ENCH,516004,AP,SAMSUNG,10,3,2200,70,22000,15400,7901,VALID,GRADUATE,M,Married,25,2.SEMP,,1,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,725,0
30-11-2022,2439,MOBILE,MOBILE,NTC,ADM,515211,AP,OPPO,12,4,2781,62.92,29999,22238,12393,VALID,12TH,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2440,MOBILE,MOBILE,ETC,ENCH,518003,AP,SAMSUNG,10,3,2260,69.18,22000,15820,8081,VALID,12TH,M,Single,31,1.SAL,,1,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,753,0
30-11-2022,2441,MOBILE,MOBILE,ETC,ACH,518216,AP,OPPO,8,2,1950,74,14999,11699,5051,VALID,OTHERS,M,Married,43,2.SEMP,,2,63,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,768,0
30-11-2022,2442,MOBILE,MOBILE,ETC,ADM,515763,AP,OPPO,7,1,2372,85.17,15999,14227,3079,VALID,SSC,M,Married,29,2.SEMP,,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,711,0
30-11-2022,2443,MOBILE,MOBILE,ETC,ENCH,517501,AP,VIVO,8,2,2824,74.32,21990,16942,6283,VALID,12TH,F,Married,27,2.SEMP,,2,37,0,0,17,0,0,0,2,0,0,0,0,0,2,0,7,4,4,3,0,0,7,4,755,0
30-11-2022,2444,MOBILE,MOBILE,ETC,ADM,518301,AP,VIVO,8,2,1713,72.59,12499,10273,4061,VALID,GRADUATE,M,Single,33,1.SAL,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,721,0
30-11-2022,2445,MOBILE,MOBILE,NTC,ADM,518134,AP,OPPO,7,1,1764,73.38,12499,10574,4152,VALID,SSC,F,Married,39,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2446,MOBILE,MOBILE,NTC,ADM,515211,AP,VIVO,7,1,2386,74.17,18490,14314,5529,VALID,12TH,F,Married,37,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2447,MOBILE,MOBILE,ETC,ENCH,515124,AP,OPPO,8,2,2325,74.17,17999,13949,5801,VALID,GRADUATE,M,Single,26,1.SAL,,4,36,2,0,0,0,0,0,3,0,1,0,1,0,3,2,11,2,3,1,1,0,8,1,734,0
30-11-2022,2448,MOBILE,MOBILE,ETC,ADM,516172,AP,OPPO,6,0,3399,90,21990,20390,2907,VALID,12TH,M,Single,22,2.SEMP,,1,6,0,1,6,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,0,0,3,1,738,0
30-11-2022,2449,MOBILE,MOBILE,NTC,ENCH,515445,AP,OPPO,7,1,4372,85.43,29999,26227,5523,VALID,12TH,M,Married,33,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2450,MOBILE,MOBILE,NTC,ADM,518313,AP,VIVO,8,2,1888,73.96,14499,11323,5195,,12TH,M,Single,22,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,2,-1,0
30-11-2022,2451,MOBILE,MOBILE,ETC,ADM,515001,AP,VIVO,8,2,2387,74.18,18490,14316,5409,VALID,12TH,F,Single,27,2.SEMP,,2,7,1,1,7,0,0,0,0,0,0,0,1,1,1,0,2,1,2,1,0,0,2,1,756,0
30-11-2022,2452,MOBILE,MOBILE,NTC,ADM,517503,AP,VIVO,8,2,2388,74.18,18499,14323,5529,VALID,GRADUATE,F,Single,23,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,5,0,-1,0
30-11-2022,2453,MOBILE,MOBILE,NTC,ACH,515501,AP,VIVO,10,1,1794,73.36,17990,15214,5147,VALID,OTHERS,F,Married,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2454,MOBILE,MOBILE,NTC,ADM,518422,AP,VIVO,10,2,3060,59.7,39999,24480,17538,VALID,GRADUATE,M,Single,21,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,2,0,-1,0
30-11-2022,2455,MOBILE,MOBILE,NTC,ADM,517325,AP,VIVO,8,2,4650,74.17,35999,27899,10053,VALID,OTHERS,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2456,MOBILE,MOBILE,NTC,ACH,516269,AP,VIVO,8,2,1638,73.79,12499,9823,3911,VALID,12TH,F,Married,29,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2457,MOBILE,MOBILE,NTC,ADM,516259,AP,VIVO,8,2,3409,70.88,27999,20447,9571,VALID,SSC,M,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2458,MOBILE,MOBILE,NTC,ENCH,524315,AP,VIVO,8,2,3650,73.93,27999,21899,8497,VALID,SSC,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2459,MOBILE,MOBILE,ETC,ENCH,517325,AP,OPPO,10,1,1760,88.27,14999,14921,1996,VALID,POST-GRADUATE,F,Single,24,1.SAL,,1,25,1,0,25,0,0,0,1,0,0,0,0,0,1,1,4,1,3,0,0,0,3,0,759,0
30-11-2022,2460,MOBILE,MOBILE,ETC,ADM,516360,AP,SAMSUNG,6,0,1900,80,13499,11399,4001,VALID,GRADUATE,M,Single,28,2.SEMP,,9,37,4,2,37,2,3,0,4,0,0,0,0,0,8,3,41,6,12,1,2,1,33,5,739,0
30-11-2022,2461,MOBILE,MOBILE,NTC,ENCH,515001,AP,SAMSUNG,14,4,2543,70.94,34999,25427,10807,VALID,GRADUATE,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2462,MOBILE,MOBILE,ETC,ENCH,518002,AP,OPPO,7,1,1868,78.38,12499,11199,3409,VALID,12TH,M,Married,41,2.SEMP,,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,2,0,2,1,722,0
30-11-2022,2463,MOBILE,MOBILE,ETC,ACH,516267,AP,VIVO,8,2,2388,74.18,18499,14323,5411,VALID,12TH,M,Married,26,2.SEMP,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,752,0
30-11-2022,2464,Non-Mobile,FRIDGE,NTC,ADM,518221,AP,SAMSUNG,12,4,1884,65.75,22000,15064,8393,VALID,12TH,M,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2465,MOBILE,MOBILE,ETC,ADM,517167,AP,VIVO,10,1,1953,78.33,18499,16564,4245,VALID,12TH,M,Single,24,1.SAL,,1,34,0,1,11,0,0,0,0,0,0,0,0,0,1,0,3,2,2,2,0,0,2,2,759,0
30-11-2022,2466,MOBILE,MOBILE,NTC,ENCH,518196,AP,VIVO,8,2,2138,74.08,16499,12823,5029,VALID,12TH,M,Single,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
30-11-2022,2467,MOBILE,MOBILE,NTC,ACH,518002,AP,OPPO,12,4,2384,61.55,29999,19064,13026,VALID,12TH,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2468,MOBILE,MOBILE,NTC,ENCH,524306,AP,VIVO,10,2,3430,74.56,35999,27440,9912,VALID,GRADUATE,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2469,Non-Mobile,TV,ETC,ACH,515775,AP,LG,12,0,3025,85,42000,36300,7125,VALID,SSC,M,Married,52,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0
30-11-2022,2470,MOBILE,MOBILE,ETC,ADM,509152,AP,OPPO,12,4,1884,65.74,21999,15063,8909,VALID,12TH,M,Single,35,2.SEMP,,4,57,0,0,0,0,0,0,0,0,0,1,3,0,1,0,4,2,0,0,2,0,2,2,769,0
30-11-2022,2471,MOBILE,MOBILE,ETC,ADM,518217,AP,OPPO,8,2,1638,73.79,12499,9823,4427,VALID,OTHERS,M,Married,48,2.SEMP,,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,752,0
30-11-2022,2472,MOBILE,MOBILE,NTC,ACH,524305,AP,VIVO,8,2,1888,73.96,14499,11323,4529,VALID,12TH,F,Married,50,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2473,MOBILE,MOBILE,NTC,ADM,524343,AP,VIVO,8,2,2462,73.37,18490,14766,6343,VALID,SSC,M,Married,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2474,MOBILE,MOBILE,NTC,ADM,515003,AP,VIVO,8,2,1713,72.59,12499,10273,4061,VALID,GRADUATE,M,Single,27,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2475,MOBILE,MOBILE,NTC,ADM,515641,AP,VIVO,8,2,1888,73.96,14499,11323,4529,VALID,OTHERS,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,-1,0
30-11-2022,2476,MOBILE,MOBILE,ETC,ACH,517004,AP,VIVO,10,3,1710,68.91,16499,11969,6431,VALID,GRADUATE,M,Single,29,1.SAL,,5,101,1,2,44,0,2,1,1,0,0,0,0,0,5,1,10,5,3,1,1,0,8,4,759,0
30-11-2022,2477,MOBILE,MOBILE,ETC,ADM,517004,AP,OPPO,7,1,1872,85.02,12499,11227,2579,VALID,SSC,M,Married,41,2.SEMP,,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,729,0
30-11-2022,2478,MOBILE,MOBILE,ETC,ENCH,517582,AP,VIVO,10,3,3900,70,38999,27299,12779,VALID,GRADUATE,M,Single,27,1.SAL,,2,24,0,0,10,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,767,0
30-11-2022,2479,MOBILE,MOBILE,ETC,ADM,515110,AP,VIVO,10,1,1877,88.27,15999,15916,2557,VALID,12TH,F,Married,47,2.SEMP,,1,19,0,1,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,739,0
30-11-2022,2480,MOBILE,MOBILE,ETC,ENCH,518222,AP,VIVO,8,2,2699,74.28,20990,16192,6033,VALID,SSC,M,Married,29,2.SEMP,,1,4,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,732,0
30-11-2022,2481,MOBILE,MOBILE,ETC,ACH,515004,AP,VIVO,8,2,2016,72.17,14490,12084,4667,VALID,SSC,M,Married,40,2.SEMP,,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0
30-11-2022,2482,MOBILE,MOBILE,NTC,ADM,517325,AP,VIVO,8,2,2138,74.08,16499,12823,5473,VALID,SSC,F,Married,51,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,-1,0
30-11-2022,2483,MOBILE,MOBILE,ETC,ACH,515761,AP,OPPO,7,1,1987,84.1,12499,11914,2694,VALID,12TH,F,Married,41,1.SAL,,2,6,0,2,6,0,0,0,0,0,0,0,0,0,2,0,4,2,2,0,0,0,4,2,757,0
30-11-2022,2484,MOBILE,MOBILE,NTC,ADM,515201,AP,VIVO,8,2,3075,74.38,24000,18450,6903,VALID,SSC,F,Married,29,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,-1,0
30-11-2022,2485,MOBILE,MOBILE,NTC,ENCH,517247,AP,VIVO,8,2,2388,74.18,18499,14323,5973,VALID,12TH,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2486,MOBILE,MOBILE,NTC,ADM,518301,AP,OPPO,8,2,1900,72.86,13999,11399,4625,VALID,OTHERS,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2487,Non-Mobile,TV,NTC,ADM,515134,AP,LG,9,0,1853,100,15800,16669,496,VALID,SSC,F,Married,35,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2488,MOBILE,MOBILE,NTC,ADM,515751,AP,VIVO,8,2,3574,74.46,27990,21442,7783,VALID,POST-GRADUATE,M,Single,27,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2489,MOBILE,MOBILE,NTC,ADM,518543,AP,VIVO,8,2,2388,74.18,18499,14323,5411,VALID,SSC,M,Married,29,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2490,MOBILE,MOBILE,NTC,ACH,518467,AP,VIVO,8,2,2017,72.18,14499,12091,4787,VALID,OTHERS,M,Married,58,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2491,MOBILE,MOBILE,ETC,ENCH,517408,AP,VIVO,7,1,4000,85.71,27999,23999,4635,VALID,12TH,M,Married,31,1.SAL,,3,102,2,0,0,0,0,0,1,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,769,0
30-11-2022,2492,MOBILE,MOBILE,NTC,ADM,524101,AP,OPPO,8,2,2899,73.63,21990,17392,6623,VALID,SSC,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,2,0,0,11,4,-1,0
30-11-2022,2493,MOBILE,MOBILE,ETC,ENCH,516001,AP,OPPO,7,1,1953,79.38,13999,11712,3594,VALID,GRADUATE,M,Single,24,2.SEMP,,1,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,1,3,0,2,2,750,0
30-11-2022,2494,MOBILE,MOBILE,NTC,ACH,515411,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,12TH,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2495,MOBILE,MOBILE,ETC,ENCH,524004,AP,VIVO,8,2,1888,73.96,14499,11323,4411,VALID,SSC,M,Married,38,1.SAL,,1,54,0,1,54,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,0,0,3,1,785,0
30-11-2022,2496,MOBILE,MOBILE,NTC,ENCH,524126,AP,VIVO,10,1,1844,73.36,18490,15638,5280,VALID,12TH,M,Married,36,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,-1,0
30-11-2022,2497,MOBILE,MOBILE,ETC,ADM,524126,AP,VIVO,10,2,3659,79.67,35990,29272,8397,VALID,GRADUATE,M,Married,45,2.SEMP,,1,7,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,761,0
30-11-2022,2498,MOBILE,MOBILE,ETC,ACH,516107,AP,VIVO,8,2,1888,73.96,14499,11323,5077,VALID,12TH,M,Married,34,2.SEMP,,4,97,0,0,35,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,3,0,1,0,726,0
30-11-2022,2499,MOBILE,MOBILE,ETC,ADM,516360,AP,VIVO,8,2,4575,74.58,35999,27449,9785,VALID,UNDER GRADUATE,M,Single,25,2.SEMP,,8,52,2,0,42,0,2,0,6,0,0,0,0,0,8,2,57,11,15,0,0,0,50,8,716,0
30-11-2022,2500,MOBILE,MOBILE,ETC,ADM,517247,AP,OPPO,7,1,1872,85.02,12499,11227,3023,VALID,GRADUATE,M,Married,24,2.SEMP,,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,721,0
30-11-2022,2501,MOBILE,MOBILE,ETC,ADM,518502,AP,OPPO,12,4,2550,66,29999,20399,11351,VALID,SSC,M,Married,43,2.SEMP,,5,84,2,2,61,1,0,0,1,1,0,0,2,1,2,1,6,0,2,0,3,0,2,0,775,0
30-11-2022,2502,MOBILE,MOBILE,NTC,ACH,517247,AP,VIVO,10,3,2860,69.36,27999,20019,9333,VALID,OTHERS,M,Single,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,5,0,-1,0
30-11-2022,2503,MOBILE,MOBILE,NTC,ADM,517507,AP,OPPO,6,0,3162,75,21999,18966,6325,VALID,12TH,F,Married,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2504,MOBILE,MOBILE,NTC,ADM,517505,AP,VIVO,7,1,2962,73.39,20999,17766,6340,VALID,12TH,F,Married,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2505,Non-Mobile,TV,ETC,ADM,516504,AP,SAMSUNG,18,4,2534,77.48,45000,35464,10875,VALID,12TH,F,Married,45,2.SEMP,,1,32,0,1,23,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,755,0
30-11-2022,2506,MOBILE,MOBILE,ETC,ACH,516128,AP,VIVO,8,2,2138,74.08,16499,12823,4911,VALID,UNDER GRADUATE,M,Married,27,2.SEMP,,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,713,0
30-11-2022,2507,MOBILE,MOBILE,NTC,ENCH,515775,AP,VIVO,7,1,2399,74.53,18499,14387,5465,VALID,12TH,M,Married,28,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2508,MOBILE,MOBILE,NTC,ADM,516380,AP,VIVO,7,1,2024,74.44,15499,12137,5381,VALID,SSC,F,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2509,MOBILE,MOBILE,ETC,ENCH,515761,AP,OPPO,7,1,2000,85.71,13999,11999,3151,VALID,SSC,M,Single,23,2.SEMP,,1,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,7,7,3,3,2,2,5,5,715,0
30-11-2022,2510,MOBILE,MOBILE,ETC,ENCH,517507,AP,VIVO,7,1,1934,79.99,14499,11598,3980,VALID,12TH,M,Married,51,1.SAL,,2,109,0,1,47,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,2,0,3,0,819,0
30-11-2022,2511,MOBILE,MOBILE,ETC,ACH,518216,AP,VIVO,8,2,3575,74.46,27999,21449,8229,VALID,OTHERS,M,Married,28,2.SEMP,,1,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,734,0
30-11-2022,2512,MOBILE,MOBILE,NTC,ADM,524306,AP,VIVO,10,1,1544,73.27,15499,13094,4497,VALID,GRADUATE,M,Single,23,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30-11-2022,2513,MOBILE,MOBILE,ETC,ADM,524344,AP,VIVO,10,1,1689,78.32,15990,14318,3702,VALID,GRADUATE,M,Married,24,1.SAL,,1,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,730,0
30-11-2022,2514,Non-Mobile,FRIDGE,NTC,ENCH,516269,AP,SAMSUNG,10,0,2639,100,25000,26382,739,VALID,SSC,M,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30-11-2022,2515,MOBILE,MOBILE,NTC,ADM,518543,AP,VIVO,10,3,1970,68.05,18499,13789,7329,VALID,SSC,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
