DISBMONTH,LOAN_NUMBER,CD_SEGMENT,PRODUCT_CODE,ETC_NTC,PAYMENT_TYPE,CUST_PINCODE,CUST_STATE,MANUFACTURE_CODE,TENUR,ADVANCE_EMI_COUNT,EMI,LTV,ASSET_COST,ACTUAL_LOAN_AMOUNT,DOWN_PAYMENT,PAYNIMO_STATUS,QUALIFICATION,GENDER,MARITALSTATUS,CUST_AGE,EMP_GRP,MATCH_SCORE,TOTAL_NO_LV_TRADELINES,BUREAU_VINTAGE_IN_MONTHS,NO_TRADELINES_OPENED_LAST_3M,TOTAL_NO_LV_CD,TIME_SINCE_FIRST_CD_MONTHS,NO_CD_OPENED_LAST_3M,TOTAL_NO_LV_CC,NO_CC_OPENED_LAST_3M,TOTAL_NO_LV_PLBL,TOTAL_NO_LV_AL,TOTAL_NO_LV_TW,TOTAL_NO_LV_TL,TOTAL_NO_LV_SEC,TOTAL_NO_SEC_OPENED_LAST_3M,TOTAL_NO_LV_UNSEC,TOTAL_NO_UNSEC_OPENED_LAST_3M,TOTAL_NO_ENQ,TOTAL_NO_ENQ_LAST_3M,TOTAL_NO_ENQ_CD,TOTAL_NO_ENQ_CD_LAST_3M,TOTAL_NO_ENQ_SEC,TOTAL_NO_ENQ_SEC_LAST_3M,TOTAL_NO_ENQ_UNSEC,TOTAL_NO_ENQ_UNSEC_LAST_3M,BUREAU_SCORE,TARGET_VARIABLE
2-28-2023,6034,Non-Mobile,FRIDGE,ETC,ENCH,518401,AP,GODREJ,8,0,2450,100,19000,19600,965,VALID,SSC,M,Married,37,2.SEMP,,1,66,0,1,26,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,2,0,750,0
2-28-2023,6035,MOBILE,MOBILE,ETC,ADM,524127,AP,VIVO,10,3,2000,70,19999,13999,6635,VALID,GRADUATE,M,Single,29,1.SAL,,4,54,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,742,0
2-28-2023,6036,MOBILE,MOBILE,NTC,ACH,517112,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,SSC,M,Married,41,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,-1,0
2-28-2023,6037,MOBILE,MOBILE,NTC,ACH,515201,AP,OPPO,10,1,2111,88.27,17999,17906,2347,VALID,GRADUATE,M,Married,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6038,MOBILE,MOBILE,ETC,ADM,518222,AP,OPPO,7,1,2015,76.57,14999,12085,4149,VALID,SSC,M,Married,41,2.SEMP,,1,5,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,761,0
2-28-2023,6039,MOBILE,MOBILE,NTC,ADM,518462,AP,VIVO,8,2,2138,74.08,16499,12823,5695,VALID,SSC,M,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6040,MOBILE,MOBILE,NTC,ADM,518134,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,12TH,F,Married,45,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6041,Non-Mobile,FRIDGE,NTC,ADM,518401,AP,HAIER,12,4,1633,65.6,18990,13058,7585,VALID,SSC,M,Married,43,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6042,MOBILE,MOBILE,ETC,ADM,517325,AP,OPPO,8,2,2450,74.21,18999,14699,5535,VALID,12TH,M,Married,32,2.SEMP,,5,42,1,1,40,0,0,0,0,0,0,0,4,1,1,0,6,0,4,0,0,0,6,0,775,0
2-28-2023,6043,MOBILE,MOBILE,NTC,ADM,515801,AP,SAMSUNG,6,0,2684,100,15499,16099,635,VALID,SSC,M,Married,35,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
2-28-2023,6044,MOBILE,MOBILE,ETC,ACH,515521,AP,OPPO,7,1,2070,84.38,13999,12412,2822,VALID,SSC,F,Single,35,2.SEMP,,1,7,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,761,1
2-28-2023,6045,MOBILE,MOBILE,ETC,ADM,517501,AP,VIVO,10,3,4060,69.55,39999,28419,13314,VALID,GRADUATE,F,Married,41,1.SAL,,6,44,1,2,39,0,0,0,1,0,0,0,3,1,2,0,5,1,4,0,0,0,5,1,720,0
2-28-2023,6046,MOBILE,MOBILE,NTC,ENCH,516003,AP,SAMSUNG,10,1,1567,73.35,15700,13282,4538,VALID,GRADUATE,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,0,0,6,2,-1,0
2-28-2023,6047,MOBILE,MOBILE,NTC,ADM,518501,AP,VIVO,8,2,2781,72.19,19999,16679,6315,VALID,12TH,M,Single,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0
2-28-2023,6048,MOBILE,MOBILE,NTC,ADM,518122,AP,XIAOMI,15,4,1367,73.33,20499,15031,6293,VALID,GRADUATE,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6049,MOBILE,MOBILE,NTC,ADM,518533,AP,SAMSUNG,10,2,2652,74.1,27000,21208,7745,VALID,OTHERS,F,Married,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6050,MOBILE,MOBILE,ETC,ADM,518222,AP,VIVO,8,2,2138,74.08,16499,12823,5577,VALID,SSC,M,Married,29,2.SEMP,,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,747,0
2-28-2023,6051,MOBILE,MOBILE,NTC,ADM,517501,AP,OPPO,7,1,1872,85.02,12499,11227,2507,VALID,GRADUATE,F,Married,28,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6052,MOBILE,MOBILE,ETC,ADM,531116,AP,VIVO,8,2,1638,73.79,12499,9823,3911,VALID,12TH,M,Married,27,2.SEMP,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0
2-28-2023,6053,Non-Mobile,WAM,ETC,ADM,518674,AP,LG,10,0,2520,90,28000,25200,4118,VALID,GRADUATE,M,Married,36,1.SAL,,15,135,2,12,73,2,0,0,3,0,0,0,0,0,14,2,27,2,14,0,1,0,18,0,746,0
2-28-2023,6054,MOBILE,MOBILE,ETC,ADM,515212,AP,OPPO,8,2,1947,72.18,13999,11675,4973,VALID,OTHERS,F,Married,37,1.SAL,,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,747,0
2-28-2023,6055,MOBILE,MOBILE,ETC,ADM,524126,AP,VIVO,8,2,1888,73.96,14499,11323,4411,VALID,SSC,M,Married,34,2.SEMP,,1,21,0,1,21,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,750,0
2-28-2023,6056,MOBILE,MOBILE,ETC,ADM,516173,AP,VIVO,8,2,4650,74.17,35999,27899,9935,VALID,12TH,M,Married,24,2.SEMP,,4,10,2,1,10,0,0,0,1,0,0,0,2,1,2,1,3,0,2,0,0,0,3,0,758,0
2-28-2023,6057,MOBILE,MOBILE,NTC,ACH,516360,AP,VIVO,8,2,2513,74.22,19499,15073,6445,VALID,SSC,F,Married,46,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
2-28-2023,6058,MOBILE,MOBILE,ETC,ADM,516360,AP,VIVO,8,2,2213,73.17,16499,13273,5061,VALID,GRADUATE,M,Married,34,2.SEMP,,7,28,2,2,15,0,2,1,2,0,0,0,1,1,6,1,8,0,2,0,1,0,6,0,737,0
2-28-2023,6059,MOBILE,MOBILE,ETC,ADM,518401,AP,OPPO,8,2,1638,73.79,12499,9823,3911,VALID,12TH,M,Married,28,2.SEMP,,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,726,0
2-28-2023,6060,MOBILE,MOBILE,ETC,ENCH,518513,AP,VIVO,8,2,2138,74.08,16499,12823,4911,VALID,12TH,M,Single,25,2.SEMP,,3,59,0,2,25,0,0,0,1,0,0,0,0,0,3,0,3,0,2,0,0,0,3,0,786,0
2-28-2023,6061,Non-Mobile,TV,ETC,ADM,515571,AP,HYUNDAIELE,12,4,1716,65.66,19990,13726,7335,VALID,12TH,M,Married,34,2.SEMP,,1,12,0,1,12,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,3,0,753,1
2-28-2023,6062,MOBILE,MOBILE,ETC,ADM,524142,AP,VIVO,8,2,4650,74.17,35999,27899,9935,VALID,12TH,M,Married,51,2.SEMP,,1,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,764,0
2-28-2023,6063,Non-Mobile,FRIDGE,NTC,ADM,518462,AP,WHIRL  POOL,8,0,4450,100,34999,35599,236,VALID,SSC,M,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6064,MOBILE,MOBILE,ETC,ACH,515414,AP,OPPO,8,2,2525,73.42,18999,15149,5685,VALID,SSC,M,Married,29,2.SEMP,,6,9,3,3,8,1,1,0,2,0,0,0,0,1,6,2,12,4,2,0,1,1,7,2,728,0
2-28-2023,6065,MOBILE,MOBILE,NTC,ACH,524302,AP,OPPO,8,2,3400,73.85,25999,20399,7553,VALID,12TH,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6066,MOBILE,MOBILE,ETC,ADM,518216,AP,OPPO,7,1,1658,74.74,12499,9942,3792,VALID,SSC,M,Married,37,2.SEMP,,2,45,2,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,740,0
2-28-2023,6067,MOBILE,MOBILE,NTC,ACH,516173,AP,VIVO,10,3,2860,69.36,27999,20019,10032,VALID,GRADUATE,M,Single,35,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6068,MOBILE,MOBILE,ETC,ADM,517297,AP,VIVO,8,2,2463,73.37,18499,14773,5561,VALID,UNDER GRADUATE,M,Married,47,2.SEMP,,3,41,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,735,0
2-28-2023,6069,MOBILE,MOBILE,ETC,ADM,518401,AP,VIVO,10,1,2170,88.27,18499,18403,2406,VALID,12TH,M,Married,26,2.SEMP,,1,83,0,1,4,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,3,0,5,0,755,0
2-28-2023,6070,MOBILE,MOBILE,NTC,ADM,517424,AP,OPPO,8,2,2375,75,18999,14249,5503,VALID,12TH,M,Single,30,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,5,5,-1,0
2-28-2023,6071,MOBILE,MOBILE,NTC,ADM,517501,AP,VIVO,8,2,3500,75,27999,20999,8452,VALID,GRADUATE,M,Married,28,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-1,0
2-28-2023,6072,MOBILE,MOBILE,ETC,ENCH,517416,AP,VIVO,10,3,4060,69.55,39999,28419,12815,VALID,GRADUATE,F,Married,39,1.SAL,,4,37,1,2,4,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,754,0
2-28-2023,6073,MOBILE,MOBILE,NTC,ADM,515672,AP,OPPO,8,2,3900,74,29999,23399,9052,VALID,GRADUATE,M,Single,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6074,MOBILE,MOBILE,NTC,ACH,515672,AP,OPPO,8,2,1563,74.99,12499,9373,3879,VALID,POST-GRADUATE,M,Single,36,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6075,MOBILE,MOBILE,NTC,ADM,517643,AP,VIVO,10,1,1795,73.36,17999,15222,5149,VALID,GRADUATE,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6076,MOBILE,MOBILE,NTC,ADM,518543,AP,OPPO,7,1,1649,74.3,12499,9887,4664,VALID,SSC,M,Married,50,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6077,MOBILE,MOBILE,ETC,ADM,515761,AP,VIVO,8,2,1713,72.59,12499,10273,4061,VALID,SSC,M,Married,35,2.SEMP,,1,7,0,1,7,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,756,0
2-28-2023,6078,MOBILE,MOBILE,NTC,ADM,517277,AP,VIVO,8,2,1637,73.79,12490,9816,4726,VALID,GRADUATE,M,Married,30,2.SEMP,,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6079,MOBILE,MOBILE,NTC,ACH,518003,AP,VIVO,8,2,1888,73.96,14499,11323,5228,VALID,SSC,F,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6080,MOBILE,MOBILE,ETC,ACH,517415,AP,OPPO,7,1,2722,84.04,17999,16327,3507,VALID,OTHERS,M,Married,37,2.SEMP,,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,781,0
2-28-2023,6081,MOBILE,MOBILE,ETC,ADM,518543,AP,VIVO,8,2,2017,72.18,14499,12091,4669,VALID,SSC,F,Married,22,2.SEMP,,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,0,3,2,1,0,735,0
2-28-2023,6082,MOBILE,MOBILE,NTC,ACH,518543,AP,OPPO,7,1,1649,74.3,12499,9887,4664,VALID,SSC,M,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6083,MOBILE,MOBILE,NTC,ACH,524201,AP,OPPO,8,2,2900,73.64,21999,17399,6553,VALID,OTHERS,F,Married,49,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6084,MOBILE,MOBILE,NTC,ADM,515134,AP,OPPO,7,1,2116,73.39,14999,12690,4744,VALID,SSC,F,Married,50,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,-1,0
2-28-2023,6085,MOBILE,MOBILE,ETC,ADM,524126,AP,VIVO,8,2,3893,72.19,27999,23352,8421,VALID,SSC,F,Married,33,1.SAL,,2,53,0,1,50,0,0,0,0,0,0,0,0,0,2,0,7,1,4,0,0,0,4,0,743,0
2-28-2023,6086,MOBILE,MOBILE,NTC,ADM,517584,AP,VIVO,8,2,1563,74.99,12499,9373,3879,VALID,GRADUATE,M,Married,25,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,-1,0
2-28-2023,6087,MOBILE,MOBILE,NTC,ADM,517325,AP,OPPO,7,1,2656,85.24,17990,15934,3291,VALID,SSC,M,Married,40,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6088,MOBILE,MOBILE,NTC,ENCH,516193,AP,VIVO,8,2,2575,74.25,19999,15449,6402,,SSC,M,Married,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6089,MOBILE,MOBILE,NTC,ADM,517247,AP,VIVO,8,2,3650,73.93,27999,21899,8053,VALID,SSC,M,Married,57,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,0,6,0,-1,0
2-28-2023,6090,MOBILE,MOBILE,NTC,ACH,518412,AP,SAMSUNG,10,3,1296,68.54,12359,9071,5340,VALID,SSC,M,Single,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
2-28-2023,6091,MOBILE,MOBILE,ETC,ADM,515001,AP,VIVO,8,2,2017,72.18,14499,12091,4669,VALID,SSC,M,Married,34,2.SEMP,,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,735,0
2-28-2023,6092,MOBILE,MOBILE,NTC,ENCH,515201,AP,VIVO,10,1,1795,73.36,17999,15222,5648,VALID,SSC,F,Married,42,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6093,MOBILE,MOBILE,ETC,ADM,516173,AP,VIVO,10,1,2110,78.29,19990,17891,5075,VALID,12TH,F,Single,25,2.SEMP,,4,13,1,1,11,0,1,0,2,0,0,0,0,0,4,1,3,1,1,0,0,0,3,1,724,0
2-28-2023,6094,Non-Mobile,TV,ETC,ACH,517503,AP,LG,9,0,2501,100,21900,22500,597,VALID,GRADUATE,M,Single,26,2.SEMP,,3,18,0,2,18,0,0,0,1,0,0,0,0,0,3,0,9,0,6,0,0,0,9,0,763,0
2-28-2023,6095,MOBILE,MOBILE,NTC,ADM,515801,AP,VIVO,8,2,2063,74.99,16499,12373,4879,VALID,SSC,M,Married,48,2.SEMP,,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6096,MOBILE,MOBILE,ETC,ENCH,516269,AP,VIVO,8,2,3409,49.62,39999,20447,21286,VALID,12TH,F,Married,29,2.SEMP,,1,59,0,1,11,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,767,0
2-28-2023,6097,MOBILE,MOBILE,ETC,ADM,518124,AP,VIVO,8,2,2295,72.18,16499,13759,5225,VALID,SSC,F,Married,38,2.SEMP,,1,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,730,0
2-28-2023,6098,MOBILE,MOBILE,NTC,ACH,518155,AP,VIVO,10,3,2060,69.1,19999,14419,7632,VALID,SSC,M,Married,35,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6099,MOBILE,MOBILE,ETC,ENCH,515414,AP,VIVO,10,1,2062,87.5,16499,17487,2797,VALID,12TH,M,Single,31,2.SEMP,,1,41,0,1,41,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,750,0
2-28-2023,6100,MOBILE,MOBILE,NTC,ADM,518124,AP,OPPO,7,1,1975,73.39,13999,11844,4478,VALID,SSC,M,Married,43,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6101,MOBILE,MOBILE,NTC,ENCH,515331,AP,OPPO,8,2,3825,74.5,29999,22949,9102,VALID,12TH,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6102,MOBILE,MOBILE,NTC,ADM,516270,AP,OPPO,7,1,2458,84.64,15999,14741,3093,VALID,SSC,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6103,Non-Mobile,TV,ETC,ADM,524201,AP,SAMSUNG,12,4,2925,58.58,37900,23400,16694,VALID,12TH,M,Married,33,2.SEMP,,3,122,0,0,67,0,0,0,0,0,0,0,2,0,1,0,10,1,3,1,2,0,7,1,812,0
2-28-2023,6104,MOBILE,MOBILE,NTC,ADM,524421,AP,OPPO,6,0,4920,100,25999,29514,635,VALID,SSC,M,Single,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6105,MOBILE,MOBILE,ETC,ADM,524003,AP,VIVO,10,1,2061,83.3,18499,17484,3325,VALID,UNDER GRADUATE,M,Single,22,2.SEMP,,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,754,0
2-28-2023,6106,MOBILE,MOBILE,NTC,ADM,518216,AP,VIVO,8,2,3200,74.4,24999,19199,7652,VALID,POST-GRADUATE,F,Married,29,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
2-28-2023,6107,MOBILE,MOBILE,NTC,ADM,515411,AP,VIVO,8,2,1739,72.17,12499,10423,4231,VALID,SSC,M,Married,45,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,4,1,-1,0
2-28-2023,6108,MOBILE,MOBILE,NTC,ADM,517424,AP,VIVO,8,2,2388,74.18,18499,14323,5529,VALID,OTHERS,F,Married,37,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
2-28-2023,6109,MOBILE,MOBILE,ETC,ENCH,517641,AP,VIVO,8,2,4650,74.17,35999,27899,9935,VALID,SSC,M,Single,22,2.SEMP,,10,48,5,1,5,0,1,0,7,0,0,0,1,0,8,5,31,9,9,2,0,0,30,9,735,0
2-28-2023,6110,MOBILE,MOBILE,ETC,ADM,524201,AP,VIVO,10,1,1637,78.32,15499,13877,3596,VALID,SSC,M,Married,39,2.SEMP,,1,124,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5,4,0,0,1,0,4,4,727,0
2-28-2023,6111,MOBILE,MOBILE,NTC,ADM,517002,AP,VIVO,10,3,2860,69.36,27999,20019,9333,VALID,SSC,F,Married,44,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,0,0,7,5,-1,0
2-28-2023,6112,MOBILE,MOBILE,ETC,ADM,515425,AP,VIVO,8,2,1739,72.17,12499,10423,4113,VALID,12TH,M,Single,24,2.SEMP,,7,36,4,0,0,0,0,0,6,0,1,0,1,0,6,4,19,5,4,1,2,0,17,5,757,0
2-28-2023,6113,MOBILE,MOBILE,NTC,ADM,517425,AP,OPPO,8,2,2450,74.21,18999,14699,5653,VALID,SSC,M,Married,50,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,-1,0
2-28-2023,6114,Non-Mobile,TV,NTC,ADM,518422,AP,HYUNDAIELE,12,4,3875,66.23,45900,31000,15971,VALID,SSC,M,Single,44,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6115,MOBILE,MOBILE,ETC,ADM,516214,AP,OPPO,8,2,2450,74.21,18999,14699,6034,VALID,SSC,M,Single,25,2.SEMP,,1,7,0,1,7,0,0,0,0,0,0,0,0,0,1,0,4,1,3,1,0,0,4,1,766,0
2-28-2023,6116,MOBILE,MOBILE,NTC,ADM,516203,AP,VIVO,8,2,2575,74.25,19999,15449,6402,VALID,12TH,F,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6117,MOBILE,MOBILE,NTC,ADM,516203,AP,VIVO,8,2,3200,74.4,24999,19199,7153,VALID,12TH,M,Single,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6118,MOBILE,MOBILE,ETC,ADM,516504,AP,OPPO,7,1,1729,79.84,12990,10371,3254,VALID,SSC,M,Married,28,2.SEMP,,4,35,2,1,35,0,0,0,2,0,0,0,1,1,2,1,4,0,2,0,0,0,2,0,759,0
2-28-2023,6119,MOBILE,MOBILE,NTC,ACH,518134,AP,VIVO,10,1,1646,73.36,16499,13953,4750,VALID,SSC,M,Married,46,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6120,MOBILE,MOBILE,NTC,ADM,515571,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,12TH,M,Married,51,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6121,MOBILE,MOBILE,NTC,ADM,515411,AP,VIVO,8,2,2463,73.37,18499,14773,5679,VALID,12TH,M,Married,34,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,2,2,2,1,-1,0
2-28-2023,6122,MOBILE,MOBILE,NTC,ADM,517582,AP,VIVO,10,3,1250,70,12499,8749,5202,VALID,UNDER GRADUATE,M,Single,38,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,-1,0
2-28-2023,6123,Non-Mobile,AC,NTC,ACH,517501,AP,LG,15,4,3174,63.53,54000,34904,20050,VALID,UNDER GRADUATE,M,Married,35,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6124,MOBILE,MOBILE,ETC,ADM,518124,AP,OPPO,8,2,2642,72.19,18999,15845,5919,VALID,SSC,M,Married,51,2.SEMP,,1,57,0,1,57,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,750,0
2-28-2023,6125,MOBILE,MOBILE,ETC,ENCH,515411,AP,SAMSUNG,6,0,2634,80,18999,15799,4435,VALID,12TH,M,Single,32,2.SEMP,,4,94,2,0,0,0,0,0,0,1,0,0,4,2,0,0,5,2,1,0,4,2,1,0,747,0
2-28-2023,6126,MOBILE,MOBILE,NTC,ACH,515521,AP,VIVO,8,2,1638,73.79,12499,9823,4528,VALID,SSC,M,Married,36,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2-28-2023,6127,MOBILE,MOBILE,NTC,ENCH,517416,AP,OPPO,7,1,2172,84.48,13999,13027,2807,VALID,12TH,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2-28-2023,6128,MOBILE,MOBILE,ETC,ADM,515001,AP,VIVO,8,2,1739,72.17,12499,10423,4113,VALID,OTHERS,F,Married,43,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,752,0
2-28-2023,6129,MOBILE,MOBILE,NTC,ENCH,515201,AP,VIVO,10,3,2978,49.09,39999,20837,21614,VALID,GRADUATE,M,Married,23,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
